date,queue,language,checkpoint,actual_so_far,model_so_far,pace_ratio,remaining_model_forecast,adjusted_full_day_forecast,confidence_label
2026-05-12,Sales,DE,14:00,73.0,122.73,0.5948,109.86,144.41,Low
2026-05-12,Sales,DE,16:00,105.0,157.98,0.6646,74.61,154.59,Low
2026-05-12,Sales,EN,10:00,11.0,11.7,0.9401,62.32,69.59,High
2026-05-12,Sales,EN,12:00,20.0,24.18,0.8272,49.85,61.24,Medium
2026-05-12,Sales,EN,14:00,29.0,35.84,0.8091,38.18,59.89,Medium
2026-05-12,Sales,EN,16:00,40.0,47.98,0.8336,26.04,61.71,Medium
2026-05-12,Sales,FR,10:00,11.0,13.85,0.794,66.73,63.99,Medium
2026-05-12,Sales,FR,12:00,26.0,27.32,0.9518,53.27,76.71,High
2026-05-12,Sales,FR,14:00,34.0,39.48,0.8611,41.1,69.4,Medium
2026-05-12,Sales,FR,16:00,48.0,52.79,0.9093,27.8,73.28,High
2026-05-12,Sales,IT,10:00,12.0,12.93,0.9283,66.24,73.49,High
2026-05-12,Sales,IT,12:00,24.0,27.49,0.8731,51.68,69.13,Medium
2026-05-12,Sales,IT,14:00,29.0,39.56,0.733,39.61,58.03,Low
2026-05-12,Sales,IT,16:00,40.0,52.08,0.768,27.09,60.8,Medium
2026-05-13,Customer Service,DE,10:00,70.0,58.21,1.2025,280.11,406.83,Medium
2026-05-13,Customer Service,DE,12:00,142.0,112.48,1.2624,225.84,427.11,Medium
2026-05-13,Customer Service,DE,14:00,192.0,168.33,1.1406,169.99,385.89,High
2026-05-13,Customer Service,DE,16:00,247.0,222.85,1.1084,115.48,375.0,High
2026-05-13,Customer Service,EN,10:00,15.0,15.98,0.9386,89.71,99.2,High
2026-05-13,Customer Service,EN,12:00,35.0,34.96,1.0011,70.73,105.81,High
2026-05-13,Customer Service,EN,14:00,53.0,54.99,0.9638,50.7,101.86,High
2026-05-13,Customer Service,EN,16:00,70.0,74.45,0.9402,31.24,99.37,High
2026-05-13,Customer Service,FR,10:00,18.0,21.07,0.8545,103.21,106.19,Medium
2026-05-13,Customer Service,FR,12:00,36.0,41.8,0.8613,82.48,107.03,Medium
2026-05-13,Customer Service,FR,14:00,50.0,59.3,0.8432,64.98,104.79,Medium
2026-05-13,Customer Service,FR,16:00,70.0,83.05,0.8429,41.23,104.75,Medium
2026-05-13,Customer Service,IT,10:00,21.0,21.96,0.9565,106.01,122.39,High
2026-05-13,Customer Service,IT,12:00,32.0,44.81,0.7141,83.15,91.38,Low
2026-05-13,Customer Service,IT,14:00,46.0,63.03,0.7299,64.94,93.39,Low
2026-05-13,Customer Service,IT,16:00,73.0,86.21,0.8468,41.75,108.35,Medium
2026-05-13,Sales,DE,10:00,31.0,38.9,0.7968,185.04,178.45,Medium
2026-05-13,Sales,DE,12:00,65.0,77.92,0.8342,146.03,186.82,Medium
2026-05-13,Sales,DE,14:00,80.0,115.5,0.6926,108.45,155.11,Low
2026-05-13,Sales,DE,16:00,112.0,154.7,0.724,69.25,162.14,Low
2026-05-13,Sales,EN,10:00,5.0,10.48,0.477,55.61,41.15,Low
2026-05-13,Sales,EN,12:00,14.0,23.42,0.5979,42.68,41.74,Low
2026-05-13,Sales,EN,14:00,17.0,33.44,0.5083,32.65,38.22,Low
2026-05-13,Sales,EN,16:00,27.0,45.58,0.5924,20.52,40.33,Low
2026-05-13,Sales,FR,10:00,6.0,13.98,0.4291,64.78,48.11,Low
2026-05-13,Sales,FR,12:00,17.0,27.86,0.6102,50.9,50.09,Low
2026-05-13,Sales,FR,14:00,26.0,39.49,0.6584,39.27,51.86,Low
2026-05-13,Sales,FR,16:00,37.0,53.05,0.6974,25.71,54.93,Low
2026-05-13,Sales,IT,10:00,9.0,13.1,0.6872,65.74,54.18,Low
2026-05-13,Sales,IT,12:00,20.0,26.11,0.766,52.72,60.39,Medium
2026-05-13,Sales,IT,14:00,34.0,39.26,0.8661,39.58,68.28,Medium
2026-05-13,Sales,IT,16:00,42.0,52.51,0.7998,26.33,63.06,Medium
2026-05-14,Customer Service,DE,10:00,45.0,56.53,0.796,282.75,270.08,Medium
2026-05-14,Customer Service,DE,12:00,102.0,113.78,0.8964,225.49,304.14,Medium
2026-05-14,Customer Service,DE,14:00,152.0,167.51,0.9074,171.77,307.86,High
2026-05-14,Customer Service,DE,16:00,209.0,229.81,0.9094,109.46,308.55,High
2026-05-14,Customer Service,EN,10:00,16.0,17.22,0.9294,84.25,94.3,High
2026-05-14,Customer Service,EN,12:00,41.0,34.58,1.1856,66.88,120.29,Medium
2026-05-14,Customer Service,EN,14:00,56.0,49.0,1.1428,52.46,115.96,High
2026-05-14,Customer Service,EN,16:00,66.0,67.27,0.9812,34.2,99.55,High
2026-05-14,Customer Service,FR,10:00,19.0,22.26,0.8536,110.24,113.1,Medium
2026-05-14,Customer Service,FR,12:00,36.0,46.98,0.7663,85.52,101.53,Medium
2026-05-14,Customer Service,FR,14:00,50.0,71.31,0.7011,61.18,92.9,Low
2026-05-14,Customer Service,FR,16:00,66.0,92.78,0.7114,39.72,94.26,Low
2026-05-14,Customer Service,IT,10:00,15.0,16.68,0.8991,99.95,104.87,Medium
2026-05-14,Customer Service,IT,12:00,28.0,41.3,0.678,75.33,79.07,Low
2026-05-14,Customer Service,IT,14:00,39.0,60.44,0.6453,56.19,75.53,Low
2026-05-14,Customer Service,IT,16:00,54.0,78.24,0.6902,38.39,80.5,Low
2026-05-14,Sales,DE,10:00,32.0,36.67,0.8726,175.48,185.12,Medium
2026-05-14,Sales,DE,12:00,65.0,75.73,0.8583,136.43,182.1,Medium
2026-05-14,Sales,DE,14:00,89.0,108.71,0.8187,103.44,173.68,Medium
2026-05-14,Sales,DE,16:00,121.0,143.1,0.8456,69.05,179.39,Medium
2026-05-14,Sales,EN,10:00,1.0,11.3,0.0885,51.86,34.71,Low
2026-05-14,Sales,EN,12:00,6.0,20.85,0.2878,42.31,33.5,Low
2026-05-14,Sales,EN,14:00,13.0,31.26,0.4159,31.89,33.73,Low
2026-05-14,Sales,EN,16:00,24.0,42.37,0.5664,20.78,37.51,Low
2026-05-14,Sales,FR,10:00,9.0,12.46,0.7221,63.22,54.65,Low
2026-05-14,Sales,FR,12:00,20.0,25.62,0.7808,50.06,59.09,Medium
2026-05-14,Sales,FR,14:00,26.0,36.77,0.7071,38.91,53.51,Low
2026-05-14,Sales,FR,16:00,36.0,49.24,0.7311,26.44,55.33,Low
2026-05-14,Sales,IT,10:00,7.0,11.99,0.5837,56.69,43.85,Low
2026-05-14,Sales,IT,12:00,17.0,24.77,0.6863,43.91,47.13,Low
2026-05-14,Sales,IT,14:00,24.0,35.23,0.6812,33.45,46.78,Low
2026-05-14,Sales,IT,16:00,31.0,47.19,0.6569,21.49,45.11,Low
2026-06-01,Customer Service,DE,10:00,94.0,38.43,2.4459,207.05,394.23,Low
2026-06-01,Customer Service,DE,12:00,194.0,81.79,2.372,163.7,431.36,Low
2026-06-01,Customer Service,DE,14:00,272.0,118.34,2.2985,127.15,456.36,Low
2026-06-01,Customer Service,DE,16:00,371.0,165.89,2.2364,79.6,486.41,Low
2026-06-01,Customer Service,EN,10:00,28.0,14.21,1.97,64.99,122.23,Low
2026-06-01,Customer Service,EN,12:00,51.0,29.01,1.758,50.19,123.78,Low
2026-06-01,Customer Service,EN,14:00,76.0,41.49,1.8317,37.71,130.68,Low
2026-06-01,Customer Service,EN,16:00,95.0,54.11,1.7556,25.09,131.38,Low
2026-06-01,Customer Service,FR,10:00,25.0,20.78,1.2028,99.15,144.26,Medium
2026-06-01,Customer Service,FR,12:00,62.0,41.19,1.5051,78.74,176.18,Low
2026-06-01,Customer Service,FR,14:00,82.0,60.57,1.3539,59.37,162.38,Low
2026-06-01,Customer Service,FR,16:00,102.0,79.43,1.2841,40.5,154.01,Medium
2026-06-01,Customer Service,IT,10:00,20.0,17.13,1.1673,88.92,123.8,Medium
2026-06-01,Customer Service,IT,12:00,51.0,39.05,1.306,67.0,138.5,Low
2026-06-01,Customer Service,IT,14:00,74.0,56.41,1.3118,49.64,139.12,Low
2026-06-01,Customer Service,IT,16:00,103.0,71.54,1.4397,34.5,152.68,Low
2026-06-01,Sales,DE,10:00,37.0,32.81,1.1278,134.06,188.2,High
2026-06-01,Sales,DE,12:00,89.0,58.55,1.52,108.31,246.05,Low
2026-06-01,Sales,DE,14:00,128.0,82.81,1.5457,84.06,249.88,Low
2026-06-01,Sales,DE,16:00,170.0,108.74,1.5634,58.13,254.28,Low
2026-06-01,Sales,EN,10:00,14.0,10.0,1.4001,45.91,78.28,Low
2026-06-01,Sales,EN,12:00,21.0,20.2,1.0399,35.71,58.14,High
2026-06-01,Sales,EN,14:00,33.0,28.46,1.1595,27.45,64.83,Medium
2026-06-01,Sales,EN,16:00,42.0,37.95,1.1067,17.96,61.87,High
2026-06-01,Sales,FR,10:00,11.0,12.42,0.8854,54.75,59.48,Medium
2026-06-01,Sales,FR,12:00,23.0,24.34,0.9448,42.84,63.47,High
2026-06-01,Sales,FR,14:00,33.0,34.21,0.9646,32.97,64.8,High
2026-06-01,Sales,FR,16:00,49.0,45.68,1.0727,21.5,72.06,High
2026-06-01,Sales,IT,10:00,15.0,10.39,1.4431,53.59,92.34,Low
2026-06-01,Sales,IT,12:00,25.0,22.47,1.1124,41.51,71.18,High
2026-06-01,Sales,IT,14:00,40.0,32.31,1.2382,31.68,79.22,Medium
2026-06-01,Sales,IT,16:00,51.0,42.55,1.1987,21.44,76.7,Medium
2026-06-03,Customer Service,DE,10:00,82.0,40.4,2.0299,204.86,379.05,Low
2026-06-03,Customer Service,DE,12:00,161.0,81.51,1.9753,163.75,398.44,Low
2026-06-03,Customer Service,DE,14:00,231.0,120.9,1.9107,124.36,411.32,Low
2026-06-03,Customer Service,DE,16:00,323.0,165.15,1.9558,80.1,439.15,Low
2026-06-03,Customer Service,EN,10:00,27.0,11.72,2.3047,60.81,115.17,Low
2026-06-03,Customer Service,EN,12:00,58.0,24.3,2.3863,48.22,127.91,Low
2026-06-03,Customer Service,EN,14:00,71.0,36.1,1.9666,36.42,123.81,Low
2026-06-03,Customer Service,EN,16:00,101.0,48.2,2.0956,24.32,136.27,Low
2026-06-03,Customer Service,FR,10:00,30.0,13.99,2.145,65.85,125.48,Low
2026-06-03,Customer Service,FR,12:00,60.0,27.69,2.1665,52.14,135.6,Low
2026-06-03,Customer Service,FR,14:00,82.0,41.52,1.975,38.31,137.56,Low
2026-06-03,Customer Service,FR,16:00,104.0,53.65,1.9386,26.19,141.97,Low
2026-06-03,Customer Service,IT,10:00,21.0,13.44,1.562,68.43,120.23,Low
2026-06-03,Customer Service,IT,12:00,51.0,27.38,1.863,54.5,130.03,Low
2026-06-03,Customer Service,IT,14:00,81.0,40.52,1.9988,41.35,140.96,Low
2026-06-03,Customer Service,IT,16:00,115.0,54.9,2.0945,26.97,154.11,Low
2026-06-03,Sales,DE,10:00,27.0,23.76,1.1362,120.1,163.46,High
2026-06-03,Sales,DE,12:00,64.0,49.72,1.2873,94.15,185.2,Medium
2026-06-03,Sales,DE,14:00,84.0,70.77,1.187,73.1,170.77,Medium
2026-06-03,Sales,DE,16:00,124.0,98.01,1.2652,45.85,182.01,Medium
2026-06-03,Sales,EN,10:00,5.0,8.05,0.6213,38.24,29.86,Low
2026-06-03,Sales,EN,12:00,15.0,16.7,0.8983,29.59,41.58,Medium
2026-06-03,Sales,EN,14:00,19.0,22.83,0.8322,23.46,38.52,Medium
2026-06-03,Sales,EN,16:00,30.0,29.29,1.0243,17.0,47.41,High
2026-06-03,Sales,FR,10:00,14.0,10.36,1.3516,50.12,81.75,Low
2026-06-03,Sales,FR,12:00,22.0,20.49,1.0736,39.99,64.93,High
2026-06-03,Sales,FR,14:00,34.0,28.1,1.2101,32.38,73.19,Medium
2026-06-03,Sales,FR,16:00,48.0,39.53,1.2142,20.95,73.44,Medium
2026-06-03,Sales,IT,10:00,14.0,10.19,1.3744,48.41,80.54,Low
2026-06-03,Sales,IT,12:00,20.0,22.12,0.9044,36.48,52.99,High
2026-06-03,Sales,IT,14:00,30.0,30.3,0.9902,28.3,58.02,High
2026-06-03,Sales,IT,16:00,45.0,39.39,1.1423,19.2,66.93,High
2026-06-04,Customer Service,DE,10:00,63.0,29.45,2.1391,170.67,310.47,Low
2026-06-04,Customer Service,DE,12:00,128.0,58.87,2.1742,141.25,332.81,Low
2026-06-04,Customer Service,DE,14:00,191.0,95.6,1.998,104.52,342.56,Low
2026-06-04,Customer Service,DE,16:00,245.0,130.38,1.8791,69.74,346.13,Low
2026-06-04,Customer Service,EN,10:00,18.0,10.25,1.7559,52.42,94.01,Low
2026-06-04,Customer Service,EN,12:00,35.0,19.85,1.7628,42.82,97.09,Low
2026-06-04,Customer Service,EN,14:00,42.0,30.82,1.3625,31.85,85.4,Low
2026-06-04,Customer Service,EN,16:00,54.0,41.69,1.2952,20.98,81.17,Medium
2026-06-04,Customer Service,FR,10:00,23.0,13.09,1.7565,75.9,133.06,Low
2026-06-04,Customer Service,FR,12:00,38.0,28.84,1.3177,60.16,117.27,Low
2026-06-04,Customer Service,FR,14:00,50.0,40.93,1.2215,48.07,108.71,Medium
2026-06-04,Customer Service,FR,16:00,72.0,58.42,1.2324,30.57,109.68,Medium
2026-06-04,Customer Service,IT,10:00,19.0,14.08,1.3496,67.83,110.55,Low
2026-06-04,Customer Service,IT,12:00,40.0,29.77,1.3435,52.14,110.04,Low
2026-06-04,Customer Service,IT,14:00,50.0,42.44,1.1782,39.47,96.51,Medium
2026-06-04,Customer Service,IT,16:00,70.0,56.74,1.2336,25.16,101.04,Medium
2026-06-04,Sales,DE,10:00,26.0,22.88,1.1363,123.5,166.33,High
2026-06-04,Sales,DE,12:00,62.0,47.68,1.3003,98.7,190.34,Low
2026-06-04,Sales,DE,14:00,77.0,72.11,1.0678,74.27,156.31,High
2026-06-04,Sales,DE,16:00,110.0,94.56,1.1633,51.83,170.29,Medium
2026-06-04,Sales,EN,10:00,10.0,6.9,1.4497,34.15,59.51,Low
2026-06-04,Sales,EN,12:00,20.0,15.04,1.3294,26.0,54.57,Low
2026-06-04,Sales,EN,14:00,26.0,21.08,1.2335,19.97,50.63,Medium
2026-06-04,Sales,EN,16:00,35.0,27.89,1.2551,13.16,51.52,Medium
2026-06-04,Sales,FR,10:00,12.0,8.56,1.4012,49.02,80.68,Low
2026-06-04,Sales,FR,12:00,22.0,18.8,1.1699,38.78,67.37,Medium
2026-06-04,Sales,FR,14:00,32.0,26.56,1.2049,31.02,69.38,Medium
2026-06-04,Sales,FR,16:00,41.0,37.58,1.0911,20.0,62.83,High
2026-06-04,Sales,IT,10:00,11.0,8.54,1.2884,46.98,71.53,Medium
2026-06-04,Sales,IT,12:00,22.0,19.6,1.1223,35.92,62.31,High
2026-06-04,Sales,IT,14:00,26.0,28.67,0.9069,26.85,50.35,High
2026-06-04,Sales,IT,16:00,35.0,38.74,0.9035,16.78,50.16,High
2026-06-05,Customer Service,DE,10:00,44.0,32.07,1.3719,167.07,273.19,Low
2026-06-05,Customer Service,DE,12:00,99.0,63.56,1.5575,135.58,295.59,Low
2026-06-05,Customer Service,DE,14:00,134.0,100.29,1.3362,98.85,266.09,Low
2026-06-05,Customer Service,DE,16:00,189.0,132.92,1.4219,66.22,283.16,Low
2026-06-05,Customer Service,EN,10:00,19.0,8.69,2.1867,47.1,87.3,Low
2026-06-05,Customer Service,EN,12:00,33.0,19.29,1.711,36.5,85.93,Low
2026-06-05,Customer Service,EN,14:00,44.0,28.66,1.5351,27.13,83.33,Low
2026-06-05,Customer Service,EN,16:00,57.0,38.07,1.4971,17.72,82.69,Low
2026-06-05,Customer Service,FR,10:00,9.0,14.7,0.6123,66.21,52.04,Low
2026-06-05,Customer Service,FR,12:00,29.0,33.01,0.8785,47.9,71.08,Medium
2026-06-05,Customer Service,FR,14:00,41.0,42.72,0.9597,38.19,77.65,High
2026-06-05,Customer Service,FR,16:00,57.0,54.93,1.0376,25.98,83.96,High
2026-06-05,Customer Service,IT,10:00,21.0,13.65,1.5389,59.32,107.01,Low
2026-06-05,Customer Service,IT,12:00,44.0,24.76,1.7769,48.2,113.89,Low
2026-06-05,Customer Service,IT,14:00,58.0,35.29,1.6435,37.67,112.63,Low
2026-06-05,Customer Service,IT,16:00,77.0,51.13,1.5059,21.83,108.66,Low
2026-06-05,Sales,DE,10:00,38.0,24.03,1.5814,115.34,205.24,Low
2026-06-05,Sales,DE,12:00,64.0,52.26,1.2246,87.11,170.67,Medium
2026-06-05,Sales,DE,14:00,77.0,72.91,1.0562,66.46,147.19,High
2026-06-05,Sales,DE,16:00,106.0,97.37,1.0886,41.99,151.71,High
2026-06-05,Sales,EN,10:00,4.0,5.9,0.6785,29.24,23.84,Low
2026-06-05,Sales,EN,12:00,12.0,11.48,1.0455,23.66,36.73,High
2026-06-05,Sales,EN,14:00,19.0,17.04,1.115,18.1,39.18,High
2026-06-05,Sales,EN,16:00,23.0,22.76,1.0104,12.37,35.5,High
2026-06-05,Sales,FR,10:00,9.0,8.96,1.0044,44.29,53.48,High
2026-06-05,Sales,FR,12:00,15.0,18.91,0.7932,34.34,42.23,Medium
2026-06-05,Sales,FR,14:00,28.0,26.46,1.0583,26.79,56.35,High
2026-06-05,Sales,FR,16:00,33.0,34.58,0.9543,18.66,50.81,High
2026-06-05,Sales,IT,10:00,11.0,9.42,1.1679,43.44,61.73,Medium
2026-06-05,Sales,IT,12:00,20.0,19.63,1.0188,33.23,53.85,High
2026-06-05,Sales,IT,14:00,25.0,26.86,0.9308,26.0,49.2,High
2026-06-05,Sales,IT,16:00,32.0,36.07,0.8871,16.78,46.89,Medium
2026-06-08,Customer Service,DE,10:00,71.0,42.38,1.6752,214.95,382.68,Low
2026-06-08,Customer Service,DE,12:00,141.0,86.41,1.6318,170.92,388.84,Low
2026-06-08,Customer Service,DE,14:00,222.0,129.83,1.71,127.51,406.89,Low
2026-06-08,Customer Service,DE,16:00,295.0,165.6,1.7813,91.73,428.01,Low
2026-06-08,Customer Service,EN,10:00,19.0,13.61,1.3956,59.37,101.85,Low
2026-06-08,Customer Service,EN,12:00,38.0,26.96,1.4097,46.02,102.88,Low
2026-06-08,Customer Service,EN,14:00,57.0,38.59,1.477,34.39,106.86,Low
2026-06-08,Customer Service,EN,16:00,74.0,51.16,1.4464,21.82,105.56,Low
2026-06-08,Customer Service,FR,10:00,23.0,18.73,1.228,95.89,140.76,Medium
2026-06-08,Customer Service,FR,12:00,52.0,39.22,1.326,75.4,151.98,Low
2026-06-08,Customer Service,FR,14:00,76.0,58.64,1.2961,55.98,148.56,Medium
2026-06-08,Customer Service,FR,16:00,102.0,75.96,1.3428,38.66,153.91,Low
2026-06-08,Customer Service,IT,10:00,15.0,16.96,0.8842,88.82,93.53,Medium
2026-06-08,Customer Service,IT,12:00,38.0,37.35,1.0174,68.44,107.63,High
2026-06-08,Customer Service,IT,14:00,49.0,51.81,0.9458,53.98,100.05,High
2026-06-08,Customer Service,IT,16:00,75.0,71.64,1.0469,34.15,110.75,High
2026-06-08,Sales,DE,10:00,54.0,25.2,2.1431,158.01,283.11,Low
2026-06-08,Sales,DE,12:00,92.0,60.41,1.5229,122.79,270.05,Low
2026-06-08,Sales,DE,14:00,131.0,87.93,1.4899,95.28,269.16,Low
2026-06-08,Sales,DE,16:00,174.0,123.04,1.4142,60.17,259.09,Low
2026-06-08,Sales,EN,10:00,3.0,8.66,0.3466,46.62,33.3,Low
2026-06-08,Sales,EN,12:00,15.0,18.93,0.7925,36.35,43.8,Medium
2026-06-08,Sales,EN,14:00,22.0,27.72,0.7938,27.56,43.88,Medium
2026-06-08,Sales,EN,16:00,30.0,37.12,0.8083,18.16,44.68,Medium
2026-06-08,Sales,FR,10:00,9.0,10.73,0.8387,63.91,62.6,Medium
2026-06-08,Sales,FR,12:00,21.0,24.1,0.8712,50.54,65.03,Medium
2026-06-08,Sales,FR,14:00,26.0,35.49,0.7325,39.15,54.68,Low
2026-06-08,Sales,FR,16:00,43.0,48.04,0.8951,26.6,66.81,Medium
2026-06-08,Sales,IT,10:00,17.0,13.53,1.2567,56.74,88.3,Medium
2026-06-08,Sales,IT,12:00,33.0,26.26,1.2568,44.0,88.3,Medium
2026-06-08,Sales,IT,14:00,37.0,36.66,1.0094,33.61,70.92,High
2026-06-08,Sales,IT,16:00,49.0,48.63,1.0077,21.64,70.8,High
2026-06-09,Customer Service,DE,10:00,59.0,36.32,1.6245,191.07,336.05,Low
2026-06-09,Customer Service,DE,12:00,129.0,83.93,1.5371,143.46,337.02,Low
2026-06-09,Customer Service,DE,14:00,186.0,117.34,1.5852,110.05,345.58,Low
2026-06-09,Customer Service,DE,16:00,249.0,158.6,1.57,68.79,348.74,Low
2026-06-09,Customer Service,EN,10:00,23.0,12.82,1.7944,59.24,108.91,Low
2026-06-09,Customer Service,EN,12:00,39.0,25.5,1.5292,46.56,106.51,Low
2026-06-09,Customer Service,EN,14:00,54.0,36.62,1.4747,35.44,105.4,Low
2026-06-09,Customer Service,EN,16:00,73.0,48.42,1.5077,23.64,107.28,Low
2026-06-09,Customer Service,FR,10:00,27.0,19.72,1.3689,75.14,129.86,Low
2026-06-09,Customer Service,FR,12:00,44.0,35.64,1.2346,59.23,117.12,Medium
2026-06-09,Customer Service,FR,14:00,57.0,50.2,1.1356,44.67,107.73,High
2026-06-09,Customer Service,FR,16:00,81.0,66.54,1.2173,28.33,115.48,Medium
2026-06-09,Customer Service,IT,10:00,19.0,14.72,1.2908,81.84,124.65,Medium
2026-06-09,Customer Service,IT,12:00,45.0,31.72,1.4184,64.84,136.97,Low
2026-06-09,Customer Service,IT,14:00,64.0,49.04,1.3052,47.53,126.03,Low
2026-06-09,Customer Service,IT,16:00,93.0,66.78,1.3925,29.78,134.46,Low
2026-06-09,Sales,DE,10:00,39.0,23.35,1.6701,132.66,231.36,Low
2026-06-09,Sales,DE,12:00,80.0,55.83,1.4329,100.18,223.55,Low
2026-06-09,Sales,DE,14:00,97.0,82.78,1.1717,73.23,182.8,Medium
2026-06-09,Sales,DE,16:00,134.0,103.19,1.2986,52.82,202.59,Medium
2026-06-09,Sales,EN,10:00,8.0,6.86,1.1667,39.56,54.15,Medium
2026-06-09,Sales,EN,12:00,19.0,15.39,1.2347,31.03,57.31,Medium
2026-06-09,Sales,EN,14:00,29.0,22.45,1.292,23.97,59.97,Medium
2026-06-09,Sales,EN,16:00,42.0,29.73,1.4127,16.68,65.57,Low
2026-06-09,Sales,FR,10:00,14.0,11.44,1.2232,58.28,85.29,Medium
2026-06-09,Sales,FR,12:00,21.0,23.57,0.891,46.15,62.12,Medium
2026-06-09,Sales,FR,14:00,34.0,33.63,1.0111,36.1,70.5,High
2026-06-09,Sales,FR,16:00,46.0,47.36,0.9712,22.36,67.72,High
2026-06-09,Sales,IT,10:00,13.0,10.0,1.3004,49.93,77.93,Low
2026-06-09,Sales,IT,12:00,24.0,19.46,1.2332,40.47,73.9,Medium
2026-06-09,Sales,IT,14:00,35.0,28.23,1.2398,31.7,74.3,Medium
2026-06-09,Sales,IT,16:00,45.0,37.56,1.1979,22.36,71.79,Medium
2026-06-10,Customer Service,DE,10:00,72.0,37.51,1.9196,170.48,319.19,Low
2026-06-10,Customer Service,DE,12:00,152.0,69.78,2.1783,138.2,352.4,Low
2026-06-10,Customer Service,DE,14:00,207.0,103.32,2.0035,104.66,358.76,Low
2026-06-10,Customer Service,DE,16:00,293.0,142.7,2.0532,65.28,387.65,Low
2026-06-10,Customer Service,EN,10:00,16.0,10.78,1.4841,57.62,99.56,Low
2026-06-10,Customer Service,EN,12:00,30.0,24.06,1.2468,44.34,85.29,Medium
2026-06-10,Customer Service,EN,14:00,40.0,36.02,1.1104,32.38,75.96,High
2026-06-10,Customer Service,EN,16:00,56.0,47.13,1.1882,21.27,81.28,Medium
2026-06-10,Customer Service,FR,10:00,19.0,14.34,1.3251,73.85,116.85,Low
2026-06-10,Customer Service,FR,12:00,37.0,31.56,1.1725,56.63,103.4,Medium
2026-06-10,Customer Service,FR,14:00,51.0,45.77,1.1143,42.42,98.27,High
2026-06-10,Customer Service,FR,16:00,71.0,60.54,1.1727,27.64,103.41,Medium
2026-06-10,Customer Service,IT,10:00,18.0,14.0,1.2853,62.83,98.76,Medium
2026-06-10,Customer Service,IT,12:00,44.0,28.0,1.5714,48.84,114.81,Low
2026-06-10,Customer Service,IT,14:00,58.0,38.16,1.5201,38.68,114.09,Low
2026-06-10,Customer Service,IT,16:00,78.0,50.67,1.5394,26.17,115.94,Low
2026-06-10,Sales,DE,10:00,32.0,25.32,1.2638,119.77,183.37,Medium
2026-06-10,Sales,DE,12:00,76.0,51.22,1.4839,93.88,212.12,Low
2026-06-10,Sales,DE,14:00,111.0,72.94,1.5218,72.15,215.62,Low
2026-06-10,Sales,DE,16:00,150.0,95.86,1.5648,49.23,221.38,Low
2026-06-10,Sales,EN,10:00,5.0,6.43,0.7781,34.29,31.68,Medium
2026-06-10,Sales,EN,12:00,10.0,15.29,0.6542,25.43,26.64,Low
2026-06-10,Sales,EN,14:00,16.0,21.59,0.7412,19.13,30.18,Low
2026-06-10,Sales,EN,16:00,23.0,27.54,0.8352,13.18,34.01,Medium
2026-06-10,Sales,FR,10:00,4.0,11.07,0.3613,48.72,35.67,Low
2026-06-10,Sales,FR,12:00,11.0,21.39,0.5143,38.4,35.96,Low
2026-06-10,Sales,FR,14:00,22.0,30.03,0.7326,29.76,43.8,Low
2026-06-10,Sales,FR,16:00,37.0,39.53,0.9359,20.26,55.96,High
2026-06-10,Sales,IT,10:00,8.0,10.03,0.7975,50.53,48.3,Medium
2026-06-10,Sales,IT,12:00,19.0,20.84,0.9119,39.72,55.23,High
2026-06-10,Sales,IT,14:00,27.0,28.78,0.9381,31.78,56.81,High
2026-06-10,Sales,IT,16:00,33.0,39.24,0.8409,21.32,50.92,Medium
2026-06-11,Customer Service,DE,10:00,61.0,35.22,1.7319,168.52,305.36,Low
2026-06-11,Customer Service,DE,12:00,123.0,70.66,1.7407,133.08,315.97,Low
2026-06-11,Customer Service,DE,14:00,177.0,106.03,1.6693,97.71,318.68,Low
2026-06-11,Customer Service,DE,16:00,251.0,138.84,1.8079,64.9,345.11,Low
2026-06-11,Customer Service,EN,10:00,12.0,9.34,1.2851,49.82,76.02,Medium
2026-06-11,Customer Service,EN,12:00,28.0,19.49,1.4366,39.67,84.99,Low
2026-06-11,Customer Service,EN,14:00,40.0,28.69,1.3942,30.47,82.48,Low
2026-06-11,Customer Service,EN,16:00,57.0,38.32,1.4874,20.84,87.21,Low
2026-06-11,Customer Service,FR,10:00,29.0,13.38,2.1676,74.32,136.76,Low
2026-06-11,Customer Service,FR,12:00,52.0,28.84,1.8033,58.86,137.35,Low
2026-06-11,Customer Service,FR,14:00,74.0,39.88,1.8556,47.82,143.34,Low
2026-06-11,Customer Service,FR,16:00,87.0,58.81,1.4793,28.89,128.89,Low
2026-06-11,Customer Service,IT,10:00,15.0,13.46,1.1148,68.55,91.42,High
2026-06-11,Customer Service,IT,12:00,35.0,27.48,1.2734,54.52,104.43,Medium
2026-06-11,Customer Service,IT,14:00,57.0,38.93,1.4641,43.07,119.46,Low
2026-06-11,Customer Service,IT,16:00,75.0,54.92,1.3655,27.08,111.98,Low
2026-06-11,Sales,DE,10:00,23.0,21.95,1.0478,117.48,146.1,High
2026-06-11,Sales,DE,12:00,59.0,49.59,1.1897,89.84,165.88,Medium
2026-06-11,Sales,DE,14:00,87.0,67.88,1.2816,71.55,178.7,Medium
2026-06-11,Sales,DE,16:00,122.0,92.38,1.3207,47.06,184.15,Low
2026-06-11,Sales,EN,10:00,13.0,7.12,1.8264,36.66,66.16,Low
2026-06-11,Sales,EN,12:00,19.0,15.24,1.2465,28.54,54.57,Medium
