date,interval_start,queue,language,actual_calls,model_forecast_calls,partner_forecast_calls,staffing_gap_agents,event_types,alert_type,severity,score,message
2026-06-01,19:00,Customer Service,DE,15.0,5.591,0.971,-3.751,billing_cycle,understaffing_risk,high,3.751,Required staffing exceeds available capacity.
2026-05-13,19:45,Customer Service,DE,5.0,7.494,10.75,-3.75,,understaffing_risk,high,3.75,Required staffing exceeds available capacity.
2026-02-02,13:00,Customer Service,DE,7.0,5.767,8.422,-3.747,billing_cycle,understaffing_risk,high,3.747,Required staffing exceeds available capacity.
2026-01-13,19:45,Customer Service,DE,4.0,5.939,1.628,-3.745,,understaffing_risk,high,3.745,Required staffing exceeds available capacity.
2026-05-12,15:15,Customer Service,DE,5.0,9.114,13.531,-3.744,,understaffing_risk,high,3.744,Required staffing exceeds available capacity.
2026-06-01,18:00,Customer Service,DE,5.0,5.562,1.302,-3.744,billing_cycle,understaffing_risk,high,3.744,Required staffing exceeds available capacity.
2026-05-08,10:30,Sales,DE,2.0,4.346,9.487,-1.343,,partner_forecast_deviation,high,3.7435,Partner forecast deviated materially from actual offered calls.
2026-06-12,11:00,Customer Service,DE,6.0,7.286,6.766,-3.743,,understaffing_risk,high,3.743,Required staffing exceeds available capacity.
2026-03-12,18:00,Customer Service,DE,5.0,7.491,10.503,-3.741,,understaffing_risk,high,3.741,Required staffing exceeds available capacity.
2026-03-10,08:15,Customer Service,DE,10.0,9.09,10.396,-3.738,,understaffing_risk,high,3.738,Required staffing exceeds available capacity.
2026-02-04,08:30,Customer Service,DE,6.0,5.914,7.041,-3.737,,understaffing_risk,high,3.737,Required staffing exceeds available capacity.
2026-03-11,13:15,Customer Service,DE,4.0,7.499,10.364,-3.735,,understaffing_risk,high,3.735,Required staffing exceeds available capacity.
2026-01-13,19:00,Customer Service,DE,3.0,5.891,1.422,-3.734,,understaffing_risk,high,3.734,Required staffing exceeds available capacity.
2026-05-11,12:30,Customer Service,DE,3.0,9.081,20.639,-3.731,,understaffing_risk,high,3.731,Required staffing exceeds available capacity.
2026-05-12,12:00,Customer Service,DE,6.0,8.18,28.376,-2.162,,partner_forecast_deviation,high,3.7293,Partner forecast deviated materially from actual offered calls.
2026-03-09,10:00,Customer Service,IT,2.0,4.153,9.458,-0.93,,partner_forecast_deviation,high,3.729,Partner forecast deviated materially from actual offered calls.
2026-02-06,15:30,Customer Service,DE,6.0,7.417,11.005,-3.727,,understaffing_risk,high,3.727,Required staffing exceeds available capacity.
2026-05-08,19:30,Customer Service,DE,3.0,5.866,10.402,-3.723,,understaffing_risk,high,3.723,Required staffing exceeds available capacity.
2026-06-08,11:30,Customer Service,DE,5.0,8.734,1.304,-3.721,,understaffing_risk,high,3.721,Required staffing exceeds available capacity.
2026-05-12,09:15,Customer Service,DE,11.0,9.07,17.486,-3.72,,understaffing_risk,high,3.72,Required staffing exceeds available capacity.
2026-05-11,09:00,Customer Service,EN,2.0,2.715,9.439,-0.483,,partner_forecast_deviation,high,3.7195,Partner forecast deviated materially from actual offered calls.
2026-03-04,09:15,Customer Service,DE,6.0,7.474,17.818,-3.719,,understaffing_risk,high,3.719,Required staffing exceeds available capacity.
2026-05-12,10:00,Customer Service,DE,11.0,9.059,40.159,-3.717,,understaffing_risk,high,3.717,Required staffing exceeds available capacity.
2026-02-05,10:45,Customer Service,DE,13.0,7.427,28.119,-3.716,,understaffing_risk,high,3.716,Required staffing exceeds available capacity.
2026-05-05,18:00,Customer Service,DE,6.0,7.454,6.712,-3.716,,understaffing_risk,high,3.716,Required staffing exceeds available capacity.
2026-03-09,14:30,Customer Service,DE,7.0,9.083,18.483,-3.715,,understaffing_risk,high,3.715,Required staffing exceeds available capacity.
2026-05-06,10:15,Customer Service,IT,2.0,3.851,9.43,1.203,,partner_forecast_deviation,high,3.715,Partner forecast deviated materially from actual offered calls.
2026-02-04,15:00,Customer Service,DE,6.0,5.868,5.587,-3.714,,understaffing_risk,high,3.714,Required staffing exceeds available capacity.
2026-03-10,12:45,Customer Service,IT,2.0,3.655,9.427,-0.701,,partner_forecast_deviation,high,3.7135,Partner forecast deviated materially from actual offered calls.
2026-05-08,13:30,Sales,DE,2.0,3.718,9.425,-0.004,,partner_forecast_deviation,high,3.7125,Partner forecast deviated materially from actual offered calls.
2026-02-13,08:00,Customer Service,DE,6.0,8.648,8.256,-3.71,holiday_rebound,understaffing_risk,high,3.71,Required staffing exceeds available capacity.
2026-03-09,16:15,Customer Service,DE,9.0,10.638,12.06,-3.71,,understaffing_risk,high,3.71,Required staffing exceeds available capacity.
2026-03-12,17:45,Customer Service,DE,8.0,7.431,30.178,-3.71,,understaffing_risk,high,3.71,Required staffing exceeds available capacity.
2026-06-08,18:00,Customer Service,DE,8.0,5.661,1.009,-3.71,,understaffing_risk,high,3.71,Required staffing exceeds available capacity.
2026-03-05,16:30,Customer Service,DE,4.0,7.348,18.815,-2.662,,partner_forecast_deviation,high,3.7038,Partner forecast deviated materially from actual offered calls.
2026-03-06,15:30,Customer Service,DE,7.0,7.383,25.47,-3.701,,understaffing_risk,high,3.701,Required staffing exceeds available capacity.
2026-01-12,13:15,Customer Service,DE,5.0,7.413,3.769,-3.7,,understaffing_risk,high,3.7,Required staffing exceeds available capacity.
2026-03-05,10:30,Customer Service,DE,6.0,7.396,6.792,-3.698,,understaffing_risk,high,3.698,Required staffing exceeds available capacity.
2026-05-11,12:00,Customer Service,DE,4.0,9.017,10.838,-3.695,,understaffing_risk,high,3.695,Required staffing exceeds available capacity.
2026-02-09,16:00,Customer Service,DE,11.0,10.611,12.516,-3.692,,understaffing_risk,high,3.692,Required staffing exceeds available capacity.
2026-03-09,09:00,Customer Service,DE,6.0,9.018,42.323,-3.688,,understaffing_risk,high,3.688,Required staffing exceeds available capacity.
2026-05-06,12:45,Customer Service,DE,6.0,7.401,9.047,-3.684,,understaffing_risk,high,3.684,Required staffing exceeds available capacity.
2026-03-09,08:45,Customer Service,DE,6.0,9.018,36.395,-3.675,,understaffing_risk,high,3.675,Required staffing exceeds available capacity.
2026-05-08,12:30,Sales,DE,2.0,3.949,9.341,0.871,,partner_forecast_deviation,high,3.6705,Partner forecast deviated materially from actual offered calls.
2026-03-10,09:00,Customer Service,DE,7.0,8.954,9.542,-3.661,,understaffing_risk,high,3.661,Required staffing exceeds available capacity.
2026-05-05,12:45,Customer Service,DE,10.0,7.363,8.263,-3.66,,understaffing_risk,high,3.66,Required staffing exceeds available capacity.
2026-03-09,13:15,Customer Service,DE,4.0,9.056,18.584,-4.714,,partner_forecast_deviation,high,3.646,Partner forecast deviated materially from actual offered calls.
2026-03-13,16:45,Customer Service,FR,2.0,5.088,9.288,0.528,,partner_forecast_deviation,high,3.644,Partner forecast deviated materially from actual offered calls.
2026-02-05,09:00,Customer Service,DE,8.0,7.32,7.778,-3.64,,understaffing_risk,high,3.64,Required staffing exceeds available capacity.
2026-03-04,15:45,Customer Service,DE,4.0,7.343,20.062,-3.64,,understaffing_risk,high,3.64,Required staffing exceeds available capacity.
2026-05-12,09:30,Customer Service,DE,12.0,8.934,40.785,-3.638,,understaffing_risk,high,3.638,Required staffing exceeds available capacity.
2026-05-11,14:30,Customer Service,DE,7.0,8.944,20.203,-3.631,,understaffing_risk,high,3.631,Required staffing exceeds available capacity.
2026-03-04,19:15,Customer Service,FR,2.0,3.225,9.259,-0.57,,partner_forecast_deviation,high,3.6295,Partner forecast deviated materially from actual offered calls.
2026-05-13,19:00,Customer Service,DE,4.0,7.3,12.562,-3.628,,understaffing_risk,high,3.628,Required staffing exceeds available capacity.
2026-03-11,17:15,Customer Service,DE,3.0,7.336,12.748,-3.627,,understaffing_risk,high,3.627,Required staffing exceeds available capacity.
2026-05-13,18:30,Customer Service,DE,3.0,7.304,11.263,-3.626,,understaffing_risk,high,3.626,Required staffing exceeds available capacity.
2026-02-11,09:45,Customer Service,IT,2.0,3.847,9.25,-0.791,,partner_forecast_deviation,high,3.625,Partner forecast deviated materially from actual offered calls.
2026-02-11,10:30,Customer Service,FR,2.0,4.945,9.238,0.579,,partner_forecast_deviation,high,3.619,Partner forecast deviated materially from actual offered calls.
2026-02-14,10:00,Customer Service,DE,2.0,4.391,9.238,-1.79,,partner_forecast_deviation,high,3.619,Partner forecast deviated materially from actual offered calls.
2026-03-13,18:00,Customer Service,DE,3.0,7.285,8.21,-3.618,,understaffing_risk,high,3.618,Required staffing exceeds available capacity.
2026-05-08,16:30,Customer Service,FR,2.0,4.714,9.233,0.704,,partner_forecast_deviation,high,3.6165,Partner forecast deviated materially from actual offered calls.
2026-05-11,11:45,Customer Service,DE,10.0,8.897,14.837,-3.616,,understaffing_risk,high,3.616,Required staffing exceeds available capacity.
2026-03-13,17:15,Customer Service,DE,9.0,7.273,19.134,-3.615,,understaffing_risk,high,3.615,Required staffing exceeds available capacity.
2026-03-06,11:45,Sales,DE,3.0,3.488,13.841,1.127,,partner_forecast_deviation,high,3.6137,Partner forecast deviated materially from actual offered calls.
2026-05-13,15:30,Customer Service,DE,5.0,8.831,11.13,-3.613,,understaffing_risk,high,3.613,Required staffing exceeds available capacity.
2026-01-06,08:30,Customer Service,DE,5.0,5.695,1.74,-3.612,,understaffing_risk,high,3.612,Required staffing exceeds available capacity.
2026-03-11,17:30,Customer Service,DE,11.0,7.309,18.896,-3.61,,understaffing_risk,high,3.61,Required staffing exceeds available capacity.
2026-03-12,12:30,Customer Service,DE,6.0,7.291,24.063,-3.61,,understaffing_risk,high,3.61,Required staffing exceeds available capacity.
2026-03-11,17:00,Sales,DE,3.0,5.237,13.829,0.267,sales_offer,partner_forecast_deviation,high,3.6097,Partner forecast deviated materially from actual offered calls.
2026-05-07,08:15,Customer Service,DE,4.0,7.033,18.415,-2.447,,partner_forecast_deviation,high,3.6037,Partner forecast deviated materially from actual offered calls.
2026-05-08,16:15,Customer Service,DE,3.0,5.839,13.802,-0.702,,partner_forecast_deviation,high,3.6007,Partner forecast deviated materially from actual offered calls.
2026-03-12,13:15,Customer Service,DE,6.0,7.264,12.495,-3.595,,understaffing_risk,high,3.595,Required staffing exceeds available capacity.
2026-02-02,11:00,Customer Service,IT,2.0,4.442,9.173,-0.139,billing_cycle,partner_forecast_deviation,high,3.5865,Partner forecast deviated materially from actual offered calls.
2026-05-04,16:00,Customer Service,DE,9.0,10.4,10.329,-3.586,,understaffing_risk,high,3.586,Required staffing exceeds available capacity.
2026-02-09,19:30,Customer Service,DE,7.0,5.663,5.576,-3.584,,understaffing_risk,high,3.584,Required staffing exceeds available capacity.
2026-01-12,19:45,Customer Service,DE,4.0,5.665,4.073,-3.582,,understaffing_risk,high,3.582,Required staffing exceeds available capacity.
2026-03-13,10:00,Customer Service,DE,8.0,7.217,24.754,-3.579,,understaffing_risk,high,3.579,Required staffing exceeds available capacity.
2026-05-11,14:15,Customer Service,DE,11.0,7.234,7.057,-3.577,,understaffing_risk,high,3.577,Required staffing exceeds available capacity.
2026-03-09,11:00,Sales,DE,4.0,5.003,18.306,-0.669,,partner_forecast_deviation,high,3.5765,Partner forecast deviated materially from actual offered calls.
2026-05-08,10:15,Customer Service,DE,7.0,7.216,32.03,-1.569,,partner_forecast_deviation,high,3.5757,Partner forecast deviated materially from actual offered calls.
2026-02-10,08:00,Customer Service,DE,8.0,8.805,9.755,-3.574,,understaffing_risk,high,3.574,Required staffing exceeds available capacity.
2026-05-04,11:30,Customer Service,DE,6.0,10.391,15.579,-3.57,,understaffing_risk,high,3.57,Required staffing exceeds available capacity.
2026-05-11,14:45,Customer Service,DE,9.0,8.826,28.477,-3.57,,understaffing_risk,high,3.57,Required staffing exceeds available capacity.
2026-06-10,15:00,Customer Service,DE,6.0,6.928,1.956,-3.565,,understaffing_risk,high,3.565,Required staffing exceeds available capacity.
2026-02-09,08:45,Customer Service,DE,5.0,8.839,26.459,-3.563,,understaffing_risk,high,3.563,Required staffing exceeds available capacity.
2026-05-06,10:15,Sales,DE,3.0,4.817,13.689,-1.58,,partner_forecast_deviation,high,3.563,Partner forecast deviated materially from actual offered calls.
2026-03-09,08:00,Customer Service,DE,8.0,8.804,13.686,-3.559,,understaffing_risk,high,3.559,Required staffing exceeds available capacity.
2026-02-03,09:15,Customer Service,DE,5.0,7.216,6.465,-3.557,,understaffing_risk,high,3.557,Required staffing exceeds available capacity.
2026-03-13,17:30,Customer Service,DE,10.0,7.181,18.065,-3.556,,understaffing_risk,high,3.556,Required staffing exceeds available capacity.
2026-05-04,10:15,Customer Service,DE,13.0,10.382,18.331,-3.556,,understaffing_risk,high,3.556,Required staffing exceeds available capacity.
2026-03-06,09:45,Customer Service,DE,4.0,6.591,18.206,-3.185,,partner_forecast_deviation,high,3.5515,Partner forecast deviated materially from actual offered calls.
2026-03-11,19:30,Customer Service,DE,3.0,5.612,6.419,-3.551,,understaffing_risk,high,3.551,Required staffing exceeds available capacity.
2026-02-09,14:00,Customer Service,DE,7.0,8.798,14.331,-3.549,,understaffing_risk,high,3.549,Required staffing exceeds available capacity.
2026-06-11,08:00,Customer Service,DE,8.0,5.445,0.988,-3.549,,understaffing_risk,high,3.549,Required staffing exceeds available capacity.
2026-03-06,13:30,Customer Service,DE,3.0,5.756,13.646,-1.655,,partner_forecast_deviation,high,3.5487,Partner forecast deviated materially from actual offered calls.
2026-05-07,12:30,Customer Service,DE,4.0,7.173,8.413,-3.547,,understaffing_risk,high,3.547,Required staffing exceeds available capacity.
2026-02-09,09:45,Sales,DE,4.0,4.983,18.184,-1.663,,partner_forecast_deviation,high,3.546,Partner forecast deviated materially from actual offered calls.
2026-02-11,17:00,Customer Service,DE,6.0,7.207,23.072,-3.546,,understaffing_risk,high,3.546,Required staffing exceeds available capacity.
2026-02-05,10:15,Customer Service,DE,9.0,7.153,12.455,-3.543,,understaffing_risk,high,3.543,Required staffing exceeds available capacity.
2026-03-05,15:45,Customer Service,DE,6.0,7.155,23.412,-3.543,,understaffing_risk,high,3.543,Required staffing exceeds available capacity.
2026-03-09,19:00,Customer Service,DE,3.0,5.622,6.251,-3.543,,understaffing_risk,high,3.543,Required staffing exceeds available capacity.
2026-03-05,10:00,Customer Service,DE,11.0,7.154,16.339,-3.542,,understaffing_risk,high,3.542,Required staffing exceeds available capacity.
2026-05-12,15:45,Customer Service,DE,5.0,8.781,17.838,-3.542,,understaffing_risk,high,3.542,Required staffing exceeds available capacity.
2026-06-01,18:45,Customer Service,DE,7.0,5.269,0.867,-3.54,billing_cycle,understaffing_risk,high,3.54,Required staffing exceeds available capacity.
2026-06-01,19:45,Customer Service,DE,7.0,5.29,5.417,-3.54,billing_cycle,understaffing_risk,high,3.54,Required staffing exceeds available capacity.
2026-01-14,12:00,Customer Service,DE,13.0,5.607,0.955,-3.539,,understaffing_risk,high,3.539,Required staffing exceeds available capacity.
2026-03-09,11:15,Customer Service,DE,7.0,10.365,11.395,-3.537,,understaffing_risk,high,3.537,Required staffing exceeds available capacity.
2026-05-14,08:00,Customer Service,DE,4.0,5.569,5.521,-3.535,,understaffing_risk,high,3.535,Required staffing exceeds available capacity.
2026-05-11,15:00,Sales,DE,5.0,6.116,22.663,-0.191,sales_offer,partner_forecast_deviation,high,3.5326,Partner forecast deviated materially from actual offered calls.
2026-05-05,14:45,Sales,DE,3.0,4.295,13.589,0.699,,partner_forecast_deviation,high,3.5297,Partner forecast deviated materially from actual offered calls.
2026-02-05,16:15,Customer Service,DE,9.0,7.122,11.071,-3.526,,understaffing_risk,high,3.526,Required staffing exceeds available capacity.
2026-02-13,18:30,Customer Service,DE,4.0,6.867,6.543,-3.526,holiday_rebound,understaffing_risk,high,3.526,Required staffing exceeds available capacity.
2026-03-05,09:45,Customer Service,DE,6.0,7.129,25.289,-3.526,,understaffing_risk,high,3.526,Required staffing exceeds available capacity.
